"Week","Season Type","Start Date","Completed","Home Id","Home Team","Home Division","Home Conference","Home Points","Away Id","Away Team","Away Division","Away Conference","Away Points"
"3","regular","2024-09-14T19:00:00.000Z","true","149","Montana","fcs","Big Sky","59","2413","Morehead State","fcs","Pioneer","2"
"3","regular","2024-09-14T19:00:00.000Z","true","568","Minot State","ii","Northern Sun","17","425","Northern State","ii","Northern Sun","14"
"3","regular","2024-09-14T19:00:00.000Z","true","47","Howard","fcs","MEAC","35","60","Morehouse College","ii","SIAC","21"
"3","regular","2024-09-14T19:00:00.000Z","true","2818","Montclair State","iii","New Jersey","27","2248","Gettysburg","iii","Centennial","26"
"3","regular","2024-09-14T19:00:00.000Z","true","2169","Delaware State","fcs","MEAC","7","2681","Wagner","fcs","NEC","30"
"3","regular","2024-09-14T19:00:00.000Z","true","351","Wingate","ii","South Atlantic","21","2170","Delta State","ii","Gulf South","7"
"3","regular","2024-09-14T19:00:00.000Z","true","316","Dickinson State University","","","20","2744","Wisconsin-Stout","iii","Wisconsin","22"
"3","regular","2024-09-14T19:00:00.000Z","true","2148","Concord University","ii","Mountain East","0","2842","UVA Wise","ii","South Atlantic","28"
"3","regular","2024-09-14T19:00:00.000Z","true","132","Bemidji State","ii","Northern Sun","33","2587","Southwest Minnesota State","ii","Northern Sun","0"
"3","regular","2024-09-14T19:00:00.000Z","true","134","Minnesota Duluth","ii","Northern Sun","29","2817","Minnesota State Moorhead","ii","Northern Sun","30"
"3","regular","2024-09-14T19:30:00.000Z","true","2151","Concordia University Chicago","iii","NACC","28","2362","Manchester","iii","Heartland","27"
"3","regular","2024-09-14T19:30:00.000Z","true","201","Oklahoma","fbs","SEC","34","2655","Tulane","fbs","American Athletic","19"
"3","regular","2024-09-14T19:30:00.000Z","true","2509","Purdue","fbs","Big Ten","7","87","Notre Dame","fbs","FBS Independents","66"
"3","regular","2024-09-14T19:30:00.000Z","true","127","Michigan State","fbs","Big Ten","40","2504","Prairie View A&M","fcs","SWAC","0"
"3","regular","2024-09-14T19:30:00.000Z","true","204","Oregon State","fbs","Pac-12","14","2483","Oregon","fbs","Big Ten","49"
"3","regular","2024-09-14T19:30:00.000Z","true","135","Minnesota","fbs","Big Ten","27","2440","Nevada","fbs","Mountain West","0"
"3","regular","2024-09-14T19:30:00.000Z","true","311","Maine","fcs","CAA","22","2405","Monmouth","fcs","CAA","51"
"3","regular","2024-09-14T19:30:00.000Z","true","195","Ohio","fbs","Mid-American","21","2415","Morgan State","fcs","MEAC","6"
"3","regular","2024-09-14T19:30:00.000Z","true","2390","Miami","fbs","ACC","62","2050","Ball State","fbs","Mid-American","0"
"3","regular","2024-09-14T19:30:00.000Z","true","59","Georgia Tech","fbs","ACC","59","2678","VMI","fcs","Southern","7"
"3","regular","2024-09-14T19:30:00.000Z","true","222","Villanova","fcs","CAA","14","119","Towson","fcs","CAA","13"
"3","regular","2024-09-14T19:30:00.000Z","true","57","Florida","fbs","SEC","20","245","Texas A&M","fbs","SEC","33"
"3","regular","2024-09-14T19:30:00.000Z","true","221","Pittsburgh","fbs","ACC","38","277","West Virginia","fbs","Big 12","34"
"3","regular","2024-09-14T19:30:00.000Z","true","264","Washington","fbs","Big Ten","19","265","Washington State","fbs","Pac-12","24"
"3","regular","2024-09-14T20:00:00.000Z","true","2458","Northern Colorado","fcs","Big Sky","22","2000","Abilene Christian","fcs","UAC","24"
"3","regular","2024-09-14T20:00:00.000Z","true","151","East Carolina","fbs","American Athletic","19","2026","App State","fbs","Sun Belt","21"
"3","regular","2024-09-14T20:00:00.000Z","true","2508","Puget Sound","iii","Northwest","19","2588","Southwestern University","iii","Southern Athletic","47"
"3","regular","2024-09-14T20:00:00.000Z","true","2721","Whitworth","iii","Northwest","31","2202","Eastern Oregon","","","19"
"3","regular","2024-09-14T20:00:00.000Z","true","70","Idaho","fcs","Big Sky","41","399","UAlbany","fcs","CAA","13"
"3","regular","2024-09-14T20:00:00.000Z","true","2450","Norfolk State","fcs","MEAC","7","2261","Hampton","fcs","CAA","37"
"3","regular","2024-09-14T20:00:00.000Z","true","2502","Portland State","fcs","Big Sky","0","233","South Dakota","fcs","MVFC","0"
"3","regular","2024-09-14T20:00:00.000Z","true","2237","Fort Lewis","ii","Rocky Mountain","17","108358","Phoenix","","","12"
"3","regular","2024-09-14T20:00:00.000Z","true","2094","California Lutheran University","iii","So. Cal.","10","2964","Central College","iii","American Rivers","35"
"3","regular","2024-09-14T20:00:00.000Z","true","2532","Salisbury","iii","New Jersey","59","2422","Muhlenberg","iii","Centennial","38"
"3","regular","2024-09-14T20:00:00.000Z","true","237","Union (NY)","iii","Liberty League","18","2951","SUNY Maritime","iii","NEWMAC","15"
"3","regular","2024-09-14T20:00:00.000Z","true","2294","Iowa","fbs","Big Ten","38","2653","Troy","fbs","Sun Belt","21"
"3","regular","2024-09-14T20:00:00.000Z","true","2486","Pacific Lutheran","iii","Northwest","3","2152","Concordia Moorhead","iii","Minnesota","31"
"3","regular","2024-09-14T20:15:00.000Z","true","8","Arkansas","fbs","SEC","37","5","UAB","fbs","American Athletic","27"
"3","regular","2024-09-14T20:30:00.000Z","true","328","Utah State","fbs","Mountain West","21","254","Utah","fbs","Big 12","38"
"3","regular","2024-09-14T21:00:00.000Z","true","2016","Alcorn State","fcs","SWAC","38","2206","Edward Waters","ii","SIAC","7"
"3","regular","2024-09-14T21:00:00.000Z","true","3112","Christopher Newport","iii","New Jersey","3","118","Johns Hopkins University","iii","Centennial","14"
"3","regular","2024-09-14T21:30:00.000Z","true","2193","East Tennessee State","fcs","Southern","35","2449","North Dakota State","fcs","MVFC","38"
"3","regular","2024-09-14T22:00:00.000Z","true","2736","Winston-Salem","ii","CIAA","19","2477","Ohio Dominican","ii","Great Midwest Athletic","13"
"3","regular","2024-09-14T22:00:00.000Z","true","2747","Wofford","fcs","Southern","21","2729","William & Mary","fcs","CAA","28"
"3","regular","2024-09-14T22:00:00.000Z","true","2210","Elon","fcs","CAA","17","2717","Western Carolina","fcs","Southern","24"
"3","regular","2024-09-14T22:00:00.000Z","true","160","New Hampshire","fcs","CAA","45","284","Stonehill","fcs","NEC","6"
"3","regular","2024-09-14T22:00:00.000Z","true","2198","Eastern Kentucky","fcs","UAC","26","2698","West Georgia","fcs","UAC","7"
"3","regular","2024-09-14T22:00:00.000Z","true","282","Indiana State","fcs","MVFC","24","2168","Dayton","fcs","Pioneer","13"
"3","regular","2024-09-14T22:00:00.000Z","true","2226","Florida Atlantic","fbs","American Athletic","38","2229","Florida International","fbs","Conference USA","20"
"3","regular","2024-09-14T22:00:00.000Z","true","2335","Liberty","fbs","Conference USA","28","2638","UTEP","fbs","Conference USA","10"
"3","regular","2024-09-14T22:00:00.000Z","true","286","North Carolina Wesleyan","iii","USA South","24","366","Ferrum","iii","Old Dominion","28"
"3","regular","2024-09-14T22:00:00.000Z","true","209","Lock Haven University","ii","Pennsylvania State Athletic","17","2291","Indiana-Pennsylvania","ii","Pennsylvania State Athletic","20"
"3","regular","2024-09-14T22:00:00.000Z","true","112","Tufts","iii","NESCAC","23","340","Bowdoin","iii","NESCAC","21"
"3","regular","2024-09-14T22:00:00.000Z","true","2542","Savannah St","ii","SIAC","3","2119","Central State (OH)","ii","SIAC","10"
"3","regular","2024-09-14T22:00:00.000Z","true","2086","Butler","fcs","Pioneer","53","2262","Hanover College","iii","Heartland","0"
"3","regular","2024-09-14T22:00:00.000Z","true","153","North Carolina","fbs","ACC","45","2428","North Carolina Central","fcs","MEAC","10"
"3","regular","2024-09-14T22:00:00.000Z","true","295","Old Dominion","fbs","Sun Belt","17","259","Virginia Tech","fbs","ACC","37"
"3","regular","2024-09-14T22:00:00.000Z","true","150","Duke","fbs","ACC","26","41","UConn","fbs","FBS Independents","21"
"3","regular","2024-09-14T22:00:00.000Z","true","490","Benedict College","ii","SIAC","27","2323","Lane College","ii","SIAC","32"
"3","regular","2024-09-14T22:00:00.000Z","true","2940","Livingstone","ii","CIAA","23","2019","Allen","ii","SIAC","21"
"3","regular","2024-09-14T22:00:00.000Z","true","2804","Chowan","ii","Gulf South","20","122666","Wilson","ii","South Atlantic","24"
"3","regular","2024-09-14T22:00:00.000Z","true","2222","Ferris State","ii","GLIAC","43","308","Ashland","ii","Great Midwest Athletic","3"
"3","regular","2024-09-14T22:00:00.000Z","true","2292","Indianapolis","ii","Great Lakes","41","2654","Truman State","ii","Great Lakes","34"
"3","regular","2024-09-14T22:00:00.000Z","true","2083","Bucknell","fcs","Patriot","21","2771","Merrimack","fcs","FCS Independents","31"
"3","regular","2024-09-14T22:00:00.000Z","true","227","Rhode Island","fcs","CAA","21","2097","Campbell","fcs","CAA","9"
"3","regular","2024-09-14T22:00:00.000Z","true","2831","University Of St Francis IN","","","64","190","Defiance College","","","36"
"3","regular","2024-09-14T22:00:00.000Z","true","129469","Anderson (Sc)","ii","South Atlantic","44","548","Lagrange College","iii","USA South","14"
"3","regular","2024-09-14T22:00:00.000Z","true","236","Chattanooga","fcs","Southern","3","2382","Mercer","fcs","Southern","10"
"3","regular","2024-09-14T22:00:00.000Z","true","290","Georgia Southern","fbs","Sun Belt","42","2569","South Carolina State","fcs","MEAC","14"
"3","regular","2024-09-14T22:00:00.000Z","true","2006","Akron","fbs","Mid-American","31","2142","Colgate","fcs","Patriot","20"
"3","regular","2024-09-14T22:00:00.000Z","true","2429","Charlotte","fbs","American Athletic","27","2241","Gardner-Webb","fcs","Big South-OVC","26"
"3","regular","2024-09-14T22:00:00.000Z","true","2551","Shaw","ii","CIAA","28","2107","Catawba","ii","South Atlantic","37"
"3","regular","2024-09-14T22:05:00.000Z","true","2188","East Stroudsburg University","ii","Pennsylvania State Athletic","24","367","Gannon","ii","Pennsylvania State Athletic","7"
"3","regular","2024-09-14T22:30:00.000Z","true","154","Wake Forest","fbs","ACC","6","145","Ole Miss","fbs","SEC","40"
"3","regular","2024-09-14T22:30:00.000Z","true","455","West Virginia Wesleyan","ii","Mountain East","14","112335","Wheeling","ii","Mountain East","52"
"3","regular","2024-09-14T22:30:00.000Z","true","2711","Western Michigan","fbs","Mid-American","59","2065","Bethune-Cookman","fcs","SWAC","31"
"3","regular","2024-09-14T23:00:00.000Z","true","2837","East Texas A&M","fcs","Southland","28","2755","Grambling","fcs","SWAC","35"
"3","regular","2024-09-14T23:00:00.000Z","true","2166","Davidson","fcs","Pioneer","42","3179","Point University","","","12"
"3","regular","2024-09-14T23:00:00.000Z","true","2010","Alabama A&M","fcs","SWAC","24","2245","Georgetown College Kentucky","","","16"
"3","regular","2024-09-14T23:00:00.000Z","true","2296","Jackson State","fcs","SWAC","33","2582","Southern","fcs","SWAC","15"
"3","regular","2024-09-14T23:00:00.000Z","true","79","Southern Illinois","fcs","MVFC","35","2916","Incarnate Word","fcs","Southland","28"
"3","regular","2024-09-14T23:00:00.000Z","true","2110","Central Arkansas","fcs","UAC","45","2046","Austin Peay","fcs","UAC","17"
"3","regular","2024-09-14T23:00:00.000Z","true","2571","South Dakota State","fcs","MVFC","24","2043","Augustana University (SD)","ii","Northern Sun","3"
"3","regular","2024-09-14T23:00:00.000Z","true","2634","Tennessee State","fcs","Big South-OVC","41","2029","Arkansas-Pine Bluff","fcs","SWAC","28"
"3","regular","2024-09-14T23:00:00.000Z","true","2534","Sam Houston","fbs","Conference USA","31","62","Hawai'i","fbs","Mountain West","13"
"3","regular","2024-09-14T23:00:00.000Z","true","2630","UT Martin","fcs","Big South-OVC","43","2453","North Alabama","fcs","UAC","28"
"3","regular","2024-09-14T23:00:00.000Z","true","251","Texas","fbs","SEC","56","2636","UTSA","fbs","American Athletic","7"
"3","regular","2024-09-14T23:00:00.000Z","true","2247","Georgia State","fbs","Sun Belt","36","238","Vanderbilt","fbs","SEC","32"
"3","regular","2024-09-14T23:00:00.000Z","true","93","Murray State","fcs","MVFC","59","2400","Mississippi Valley State","fcs","SWAC","8"
"3","regular","2024-09-14T23:00:00.000Z","true","2535","Samford","fcs","Southern","12","2011","Alabama State","fcs","SWAC","7"
"3","regular","2024-09-14T23:00:00.000Z","true","2277","Houston Christian","fcs","Southland","70","2347","Louisiana College","","","7"
"3","regular","2024-09-14T23:00:00.000Z","true","2673","Valdosta State","ii","Gulf South","34","2220","Fayetteville State","ii","CIAA","0"
"3","regular","2024-09-14T23:00:00.000Z","true","2586","Southwest Baptist","ii","Great Lakes","42","2824","Oklahoma Panhandle St","ii","Independent DII","10"
"3","regular","2024-09-14T23:00:00.000Z","true","2316","Kentucky Wesleyan","ii","Great Midwest Athletic","16","2911","William Jewell","ii","Great Lakes","23"
"3","regular","2024-09-14T23:00:00.000Z","true","263","Loras College","iii","American Rivers","22","2283","Benedictine University","iii","NACC","27"
"3","regular","2024-09-14T23:00:00.000Z","true","2045","Austin","iii","Southern Collegiate Athletic","13","2519","Rhodes College","iii","Southern Athletic","49"
"3","regular","2024-09-14T23:00:00.000Z","true","2904","Southwestern Assemblies Of God","","","29","2758","Howard Payne","iii","American Southwest","27"
"3","regular","2024-09-14T23:00:00.000Z","true","2044","Aurora","iii","NACC","21","3071","North Central College","iii","CCIW","48"
"3","regular","2024-09-14T23:00:00.000Z","true","86","Rose-Hulman","iii","Heartland","33","2651","Trine University","iii","Michigan","39"
"3","regular","2024-09-14T23:00:00.000Z","true","2003","Adrian","iii","Michigan","38","127078","Madonna University (Mich.)","","","20"
"3","regular","2024-09-14T23:00:00.000Z","true","241","McMurry","iii","Southern Collegiate Athletic","48","101161","LYONCOLL","iii","Southern Collegiate Athletic","6"
"3","regular","2024-09-14T23:00:00.000Z","true","2402","Missouri S&T","ii","Great Lakes","45","124179","Lincoln (CA)","ii","Independent DII","6"
"3","regular","2024-09-14T23:00:00.000Z","true","2271","Henderson State","ii","Great American","34","199","Southeastern Oklahoma State","ii","Great American","17"
"3","regular","2024-09-14T23:00:00.000Z","true","583","Northwestern (MN)","iii","Upper Midwest","3","2802","Bethel (MN)","iii","Minnesota","49"
"3","regular","2024-09-14T23:00:00.000Z","true","205","Pacific (OR)","iii","Northwest","34","2333","Lewis & Clark College","iii","Northwest","24"
"3","regular","2024-09-14T23:00:00.000Z","true","2444","Newberry","ii","South Atlantic","16","127230","Keiser (Fl)","","","21"
"3","regular","2024-09-14T23:00:00.000Z","true","162","Hamline University","iii","Minnesota","25","2399","Minnesota Morris","iii","Upper Midwest","20"
"3","regular","2024-09-14T23:00:00.000Z","true","2568","Southern Arkansas","ii","Great American","28","2191","East Central (OK)","ii","Great American","20"
"3","regular","2024-09-14T23:00:00.000Z","true","2927","Southwestern Oklahoma State","ii","Great American","28","2028","Arkansas-Monticello","ii","Great American","39"
"3","regular","2024-09-14T23:00:00.000Z","true","137","Missouri Western","ii","Mid America","35","2403","Missouri Southern State","ii","Mid America","27"
"3","regular","2024-09-14T23:00:00.000Z","true","2359","Macalester","iii","Minnesota","7","446","Martin Luther","iii","Upper Midwest","10"
"3","regular","2024-09-14T23:00:00.000Z","true","266","Beloit","iii","Midwest","13","255","Knox College","iii","Midwest","17"
"3","regular","2024-09-14T23:00:00.000Z","true","2646","Thomas More College","ii","Great Midwest Athletic","50","3077","Kentucky Christian","","","0"
"3","regular","2024-09-14T23:00:00.000Z","true","2401","Mississippi College","ii","Gulf South","7","2658","Texas A&M-Kingsville","ii","Lone Star","27"
"3","regular","2024-09-14T23:00:00.000Z","true","2695","West Alabama","ii","Gulf South","33","2336","Limestone","ii","South Atlantic","14"
"3","regular","2024-09-14T23:00:00.000Z","true","2025","Angelo State","ii","Lone Star","26","2201","Eastern New Mexico","ii","Lone Star","20"
"3","regular","2024-09-14T23:00:00.000Z","true","2844","Wayne State (NE)","ii","Northern Sun","28","2364","Minnesota State Mankato","ii","Northern Sun","35"
"3","regular","2024-09-14T23:00:00.000Z","true","2564","Simpson College (IA)","iii","American Rivers","39","509","Crown College","iii","Upper Midwest","7"
"3","regular","2024-09-14T23:00:00.000Z","true","2258","Guilford College","iii","Old Dominion","14","291","Methodist","iii","USA South","12"
"3","regular","2024-09-14T23:00:00.000Z","true","138","Northwest Missouri St","ii","Mid America","32","2231","Fort Hays State","ii","Mid America","20"
"3","regular","2024-09-14T23:00:00.000Z","true","3162","Alfred State","iii","ECFC","0","184","University of Rochester (NY)","iii","Liberty League","28"
